Desired velocity: 0.5
Waypoints: 
-1.01,-0.57
1.46,-0.57
1.46,1.45
-1,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-0.640732 1.31268 0.508 0.5 86.3 1.54875 -0.359943 100
-0.681888 1.29475 0.504 0.5 86.66 1.55921 -0.318877 100
-0.703868 1.28628 0.503 0.5 86.73 1.54299 -0.296939 100
-0.724792 1.27533 0.501 0.5 86.92 1.52799 -0.276069 100
-0.744298 1.26231 0.499 0.5 87.13 1.49878 -0.256628 100
-0.779072 1.23532 0.507 0.5 86.26 1.45078 -0.221988 100
-0.797924 1.22359 0.492 0.5 87.84 1.43594 -0.203194 100
-0.816701 1.21132 0.49 0.5 88.14 1.41621 -0.184478 100
-0.834256 1.19742 0.492 0.5 88.02 1.39168 -0.166992 100
-0.86842 1.16841 0.49 0.5 88.32 1.35283 -0.132972 100
-0.883369 1.15313 0.492 0.5 88.2 1.35053 -0.118099 100
-0.899989 1.13668 0.487 0.5 88.83 1.30571 -0.101561 100
-0.916551 1.12106 0.489 0.5 88.74 1.28223 -0.0850764 100
-0.932137 1.10561 0.493 0.5 88.41 1.26177 -0.069567 100
-0.962106 1.07338 0.492 0.5 88.59 1.22763 -0.039758 100
-0.976357 1.05736 0.491 0.5 88.78 1.20304 -0.0255865 100
-0.991029 1.03963 0.491 0.5 88.87 1.17959 -0.0110024 100
-1.01755 1.00094 0.494 0.5 88.63 1.12471 0.0153288 100
-1.02884 0.980844 0.496 0.5 88.47 1.09071 0.0265211 100
-1.04204 0.962788 0.5 0.5 88.07 1.08748 0.0396296 100
-1.05527 0.945625 0.497 0.5 88.4 1.05518 0.0527685 100
-1.0792 0.906267 0.495 0.5 88.65 1.00637 0.0765044 100
-1.09085 0.885829 0.496 0.5 88.59 0.983477 0.088058 100
-1.10141 0.86539 0.498 0.5 88.41 0.968001 0.0985147 100
-1.10973 0.84322 0.503 0.5 87.88 0.93288 0.106728 100
-1.12882 0.802091 0.499 0.5 88.29 0.88877 0.125611 100
-1.13906 0.781561 0.497 0.5 88.52 0.875495 0.13575 100
-1.14702 0.76004 0.5 0.5 88.22 0.849602 0.1436 100
-1.15508 0.739313 0.498 0.5 88.44 0.830924 0.151562 100
-1.17137 0.696557 0.502 0.5 88.02 0.797653 0.167635 100
-1.1763 0.67312 0.498 0.5 88.44 0.753975 0.172451 100
-1.18061 0.649793 0.499 0.5 88.35 0.737413 0.17665 100
-1.18596 0.627802 0.501 0.5 88.14 0.70706 0.181888 100
-1.19805 0.58528 0.506 0.5 87.58 0.677518 0.193769 100
-1.20142 0.562612 0.499 0.5 88.29 0.654453 0.197028 100
-1.20589 0.540983 0.507 0.5 87.42 0.635234 0.201388 100
-1.20777 0.517106 0.498 0.5 88.34 0.607754 0.203151 100
-1.20983 0.471197 0.5 0.5 88.14 0.554799 0.204982 100
-1.21094 0.44793 0.5 0.5 88.14 0.537343 0.205976 100
-1.21206 0.42585 0.498 0.5 88.36 0.517728 0.206992 100
-1.21328 0.40379 0.496 0.5 88.6 0.497759 0.208099 100
-1.21362 0.381842 0.495 0.5 88.75 0.471158 0.208329 100
-1.21158 0.335652 0.498 0.5 88.47 0.450852 0.206063 100
-1.20955 0.313116 0.5 0.5 88.27 0.399796 0.20392 100
-1.20498 0.289527 0.499 0.5 88.38 0.397074 0.199234 100
-1.19876 0.245124 0.496 0.5 88.72 0.354028 0.192794 100
-1.19695 0.222419 0.495 0.5 88.87 0.333046 0.190874 100
-1.19403 0.199873 0.494 0.5 89.03 0.317171 0.187835 100
-1.18997 0.177274 0.495 0.5 88.98 0.290122 0.183665 100
-1.17859 0.133372 0.498 0.5 88.7 0.248158 0.172073 100
-1.1708 0.11207 0.498 0.5 88.72 0.222321 0.164174 100
-1.16369 0.089526 0.498 0.5 88.74 0.204709 0.156957 100
-1.15734 0.067445 0.498 0.5 88.76 0.179324 0.150494 100
Acheived waypoint: 4
-1.15061 0.045327 0.499 0.5 88.67 1.73135 -0.615327 100
-1.1361 0.003851 0.499 0.5 88.68 1.70345 -0.573851 100
-1.12708 -0.017591 0.506 0.5 87.92 1.68071 -0.552409 100
-1.11693 -0.039963 0.5 0.5 88.52 1.65061 -0.530037 100
-1.10522 -0.060898 0.5 0.5 88.52 1.6238 -0.509102 100
-1.08169 -0.101196 0.504 0.5 88.08 1.57046 -0.468804 100
-1.07146 -0.120568 0.502 0.5 88.26 1.54346 -0.449432 100
-1.06105 -0.140836 0.499 0.5 88.57 1.51595 -0.429164 100
-1.03653 -0.180818 0.499 0.5 88.58 1.46587 -0.389182 100
-1.02296 -0.19949 0.502 0.5 88.26 1.45538 -0.37051 100
-1.00754 -0.216842 0.505 0.5 87.91 1.42288 -0.353158 100
-0.992793 -0.233844 0.505 0.5 87.86 1.40351 -0.336156 100
-0.964584 -0.269456 0.503 0.5 88.03 1.356 -0.300544 100
-0.9501 -0.28773 0.501 0.5 88.22 1.33413 -0.28227 100
-0.935127 -0.304411 0.503 0.5 87.99 1.31737 -0.265589 100
-0.919625 -0.321263 0.501 0.5 88.18 1.28945 -0.248737 100
-0.884886 -0.35238 0.5 0.5 88.28 1.24457 -0.21762 100
-0.866487 -0.367626 0.499 0.5 88.39 1.21481 -0.202374 100
-0.848593 -0.382096 0.507 0.5 87.52 1.19593 -0.187904 100
-0.831758 -0.396648 0.5 0.5 88.22 1.18091 -0.173352 100
-0.814746 -0.41175 0.497 0.5 88.55 1.14838 -0.15825 100
-0.779123 -0.439535 0.499 0.5 88.36 1.11145 -0.130465 100
-0.760127 -0.452793 0.502 0.5 88.04 1.08675 -0.117207 100
-0.739466 -0.46434 0.501 0.5 88.13 1.06056 -0.10566 100
-0.719022 -0.474828 0.501 0.5 88.12 1.03813 -0.095172 100
-0.679008 -0.49755 0.501 0.5 88.11 0.992279 -0.07245 100
-0.660134 -0.508397 0.498 0.5 88.43 0.978103 -0.061603 100
-0.640183 -0.518511 0.5 0.5 88.23 0.952842 -0.051489 100
-0.598123 -0.538862 0.498 0.5 88.45 0.909977 -0.031138 100
-0.575914 -0.547136 0.499 0.5 88.36 0.884845 -0.022864 100
-0.553266 -0.554551 0.501 0.5 88.15 0.857739 -0.015449 100
-0.531796 -0.561163 0.502 0.5 88.03 0.831205 -0.00883698 100
-0.510669 -0.568192 0.499 0.5 88.34 0.81343 -0.00180799 100
-0.468635 -0.5841 0.5 0.5 88.24 0.766918 0.0141 100
-0.446562 -0.590679 0.5 0.5 88.24 0.748595 0.020679 100
-0.424963 -0.59828 0.501 0.5 88.13 0.732311 0.02828 100
-0.380892 -0.6058 0.503 0.5 87.9 0.685978 0.0358 100
-0.357986 -0.608519 0.501 0.5 88.09 0.660754 0.038519 100
-0.335259 -0.611909 0.502 0.5 87.97 0.638514 0.041909 100
-0.312693 -0.61636 0.499 0.5 88.28 0.626707 0.04636 100
