-1.01,-0.57
1.46,-0.57
1.46,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-1.14691 -0.076665 0.0433779 0.3 -nan 0.99667 -0.493335 -100
-1.14618 -0.078566 0.0407113 0.3 -nan 0.999222 -0.491434 -100
-1.14432 -0.082583 0.088613 0.3 -nan 1.00055 -0.487417 -99.0889
-1.14355 -0.084445 0.0402345 0.3 -nan 1.00107 -0.485555 -100
-1.14262 -0.086458 0.0443939 0.3 -nan 1.00358 -0.483542 -100
-1.14182 -0.088419 0.0423133 0.3 -nan 1.00548 -0.481581 -100
-1.13942 -0.092034 0.0867642 0.3 -nan 0.999586 -0.477966 -99.4004
-1.13913 -0.094145 0.0426495 0.3 -nan 1.01018 -0.475855 -100
-1.13832 -0.096053 0.0414071 0.3 -nan 1.01122 -0.473947 -100
-1.13763 -0.097697 0.0357163 0.3 -nan 1.01041 -0.472303 -100
-1.13603 -0.101354 0.0796164 0.3 -nan 1.01404 -0.468646 -98.599
-1.13457 -0.102863 0.0421526 0.3 -nan 0.998815 -0.467137 -100
-1.13439 -0.10495 0.0418097 0.3 -nan 1.01377 -0.46505 -100
-1.13364 -0.10686 0.0411537 0.3 -nan 1.01352 -0.46314 -100
-1.13271 -0.108708 0.0413792 0.3 -nan 1.01831 -0.461292 -100
-1.13142 -0.112001 0.0707001 0.3 -nan 1.02153 -0.457999 -100
-1.13003 -0.113313 0.0383365 0.3 -nan 1.00813 -0.456687 -100
-1.1294 -0.114965 0.035327 0.3 -nan 1.00817 -0.455035 -100
-1.12827 -0.118971 0.0831895 0.3 -nan 1.02445 -0.451029 -92.3734
-1.12765 -0.12068 0.0364496 0.3 -nan 1.02815 -0.44932 -100
-1.12709 -0.12223 0.0329304 0.3 -nan 1.02968 -0.44777 -100
-1.12648 -0.124126 0.0398529 0.3 -nan 1.03128 -0.445874 -100
-1.12423 -0.127741 0.0851008 0.3 -nan 1.01776 -0.442259 -92.1161
-1.12408 -0.129842 0.0421481 0.3 -nan 1.03067 -0.440158 -100
